Mon Oct 13 2014 23:22:15 GMT-0400 (EDT),1.60725,1.27235,0.3349,-0.6083756199193061,1.60706,1.27248,0.3345799999999999,-0.6360375705738238
Mon Oct 13 2014 23:23:17 GMT-0400 (EDT),1.60735,1.27247,0.33488000000000007,-0.6101011981010199,1.60715,1.2726,0.3345500000000001,-0.6386275429819419
Mon Oct 13 2014 23:24:18 GMT-0400 (EDT),1.60735,1.27249,0.33486000000000016,-0.6118267686989044,1.60715,1.27262,0.33453,-0.6403530717303352
Mon Oct 13 2014 23:25:19 GMT-0400 (EDT),1.60735,1.27239,0.33496000000000015,-0.6031988400854207,1.60715,1.27252,0.33463,-0.6317253511838197
Mon Oct 13 2014 23:26:20 GMT-0400 (EDT),1.60714,1.27224,0.3349,-0.6083756199193061,1.60696,1.27238,0.3345799999999999,-0.6360375705738238
Mon Oct 13 2014 23:27:22 GMT-0400 (EDT),1.60694,1.27215,0.33479000000000014,-0.6178662057603005,1.60675,1.27229,0.33446,-0.6463923613884246
Mon Oct 13 2014 23:28:23 GMT-0400 (EDT),1.60706,1.27215,0.33491000000000004,-0.6075128279912223,1.60687,1.2723,0.33457000000000003,-0.6369036720139226
Mon Oct 13 2014 23:29:24 GMT-0400 (EDT),1.60696,1.27214,0.3348199999999999,-0.6152778870578066,1.60677,1.27228,0.33448999999999995,-0.6438041060358276
Mon Oct 13 2014 23:30:25 GMT-0400 (EDT),1.60692,1.27196,0.3349599999999999,-0.6031988400854399,1.6067,1.27209,0.3346100000000001,-0.6334542306442611
Mon Oct 13 2014 23:31:27 GMT-0400 (EDT),1.60686,1.272,0.33485999999999994,-0.6118267686989236,1.60666,1.27213,0.33453,-0.6403530717303352
Mon Oct 13 2014 23:32:28 GMT-0400 (EDT),1.60667,1.27187,0.3348,-0.6170034347759362,1.60648,1.27201,0.3344699999999998,-0.6455296115503532
Mon Oct 13 2014 23:33:29 GMT-0400 (EDT),1.60667,1.27187,0.3348,-0.6170034347759362,1.60648,1.272,0.3344799999999999,-0.6446651819511551
Mon Oct 13 2014 23:34:30 GMT-0400 (EDT),1.60667,1.27183,0.33484,-0.613552331691707,1.60648,1.27197,0.33450999999999986,-0.6420785927555195
Mon Oct 13 2014 23:35:32 GMT-0400 (EDT),1.60667,1.27188,0.33479000000000014,-0.6178662057603005,1.60648,1.27201,0.3344699999999998,-0.6455279324300386
Mon Oct 13 2014 23:36:33 GMT-0400 (EDT),1.60667,1.27192,0.3347500000000001,-0.6213172704708085,1.60648,1.27204,0.33443999999999985,-0.6481144884466072
Mon Oct 13 2014 23:37:34 GMT-0400 (EDT),1.60667,1.27193,0.33474000000000004,-0.6221800318282537,1.60648,1.27207,0.3344099999999999,-0.6507060812828361
Mon Oct 13 2014 23:38:36 GMT-0400 (EDT),1.60667,1.27186,0.33481000000000005,-0.6161406618742187,1.60648,1.272,0.3344799999999999,-0.6446668597652816
Mon Oct 13 2014 23:39:37 GMT-0400 (EDT),1.60667,1.2719,0.33477,-0.6195917419662907,1.60648,1.27204,0.33443999999999985,-0.6481178552136155
Mon Oct 13 2014 23:40:38 GMT-0400 (EDT),1.60667,1.2719,0.33477,-0.6195917419662907,1.60648,1.27204,0.33443999999999985,-0.6481178552136155
Mon Oct 13 2014 23:41:39 GMT-0400 (EDT),1.60667,1.27191,0.33475999999999995,-0.6204545071825371,1.60648,1.27204,0.33443999999999985,-0.6481161721645695
Mon Oct 13 2014 23:42:40 GMT-0400 (EDT),1.60667,1.27188,0.33479000000000014,-0.6178662057603005,1.60648,1.27201,0.3344699999999998,-0.6455279324300386
Mon Oct 13 2014 23:43:42 GMT-0400 (EDT),1.60667,1.27189,0.3347800000000001,-0.6187289748246193,1.60648,1.27201,0.3344699999999998,-0.6455262526437225
